Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
50.0,0,1,8.0,3,1,1,3.0,4,5.0,1,3.0,0,3,0,0.0,0,32856.0
59.0,0,2,8.0,2,1,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0
27.0,1,1,15.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0
36.0,0,3,6.0,3,1,2,3.0,1,3.0,3,5.0,0,2,1,1.0,2,21653.0
50.0,1,1,34.0,2,1,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0
36.0,0,1,9.0,3,2,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0
57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0
50.0,1,1,27.0,3,1,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0
30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0
30.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0
29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0
23.0,1,1,6.0,2,2,2,3.0,0,3.0,0,2.0,0,4,0,1.0,1,16223.0
52.0,1,1,10.0,1,1,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,31794.0
36.0,0,1,9.0,2,1,4,4.0,1,5.0,1,4.0,0,4,1,3.0,2,23771.0
35.0,1,1,7.0,2,2,3,5.0,0,3.0,0,3.0,1,2,0,1.0,1,22300.0
22.0,1,1,12.0,3,2,3,3.0,0,3.0,1,1.0,0,1,1,1.0,1,17773.0
38.0,1,1,8.0,3,2,3,3.0,0,3.0,1,7.0,1,4,0,2.0,1,18057.0
41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0
44.0,0,1,9.0,2,2,4,4.0,0,3.0,1,8.0,1,3,0,1.0,1,28909.0
36.0,0,1,25.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,28040.0
29.0,1,1,16.0,2,1,3,4.0,0,5.0,2,7.0,1,5,1,0.0,1,17404.0
41.0,1,3,33.0,3,2,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0
25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0
37.0,1,3,9.0,2,1,3,4.0,1,3.0,3,5.0,0,4,1,2.0,2,23180.0
24.0,1,3,9.0,1,2,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0
37.0,1,1,21.0,2,2,4,4.0,1,3.0,1,2.0,1,5,1,1.0,2,25264.0
40.0,1,3,12.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0
40.0,1,1,19.0,3,2,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,23973.0
46.0,0,3,11.0,3,2,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0
52.0,1,3,31.0,3,1,3,5.0,1,4.0,3,2.0,1,5,1,2.0,2,21516.0
46.0,1,3,8.0,3,1,3,3.0,4,5.0,1,1.0,0,1,1,1.0,0,32048.0
49.0,1,1,11.0,2,2,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0
34.0,1,3,17.0,3,2,3,2.0,3,3.0,1,2.0,1,4,1,2.0,3,27058.0
34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,0,3.0,1,21174.0
47.0,1,3,8.0,2,1,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0
30.0,1,1,28.0,2,1,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0
30.0,1,3,18.0,1,1,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0
33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0
40.0,1,3,10.0,3,2,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0
19.0,0,1,21.0,3,1,3,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20192.0
26.0,1,3,20.0,3,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20774.0
41.0,1,1,22.0,2,1,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0
31.0,0,1,9.0,1,0,4,5.0,0,5.0,3,2.0,0,3,0,2.0,1,23646.0
30.0,1,1,14.0,2,2,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,25301.0
55.0,0,1,8.0,2,1,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0
35.0,1,1,7.0,2,1,4,2.0,0,3.0,3,4.0,0,2,0,1.0,1,21958.0
30.0,0,1,31.0,2,2,4,5.0,0,3.0,2,3.0,1,3,1,3.0,1,21117.0
38.0,1,3,9.0,2,2,2,3.0,1,3.0,3,1.0,1,3,1,1.0,2,21861.0
38.0,1,1,8.0,2,1,3,5.0,1,3.0,1,3.0,0,1,0,1.0,2,25152.0
32.0,0,1,7.0,3,2,3,6.0,1,3.0,1,2.0,0,3,0,1.0,2,23023.0
32.0,0,1,7.0,2,2,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0
42.0,0,1,32.0,3,1,2,3.0,3,5.0,1,4.0,1,3,0,0.0,3,28191.0
45.0,0,1,13.0,2,2,3,2.0,1,3.0,0,5.0,0,2,0,2.0,2,21434.0
34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,21529.0
38.0,1,1,7.0,2,1,4,4.0,1,4.0,0,8.0,0,2,1,2.0,2,25125.0
43.0,1,1,36.0,2,2,4,4.0,1,4.0,0,3.0,0,3,1,2.0,2,23112.0
41.0,0,3,12.0,2,2,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0
21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0
29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0
31.0,1,1,6.0,2,2,3,4.0,0,5.0,0,2.0,0,4,0,0.0,1,17218.0
39.0,1,1,24.0,2,1,4,5.0,3,3.0,1,2.0,0,1,1,3.0,3,27501.0
60.0,1,3,7.0,1,2,4,4.0,3,3.0,0,5.0,1,2,0,2.0,3,30582.0
39.0,0,1,10.0,2,2,3,4.0,0,3.0,0,5.0,0,3,1,2.0,1,21499.0
30.0,0,1,27.0,3,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,22490.0
25.0,1,2,29.0,2,2,3,6.0,0,3.0,1,3.0,0,1,0,2.0,1,20233.0
40.0,1,3,6.0,3,2,2,5.0,1,3.0,0,3.0,1,3,1,0.0,2,22457.0
28.0,1,1,9.0,3,1,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0
50.0,0,3,18.0,2,2,2,3.0,1,3.0,2,4.0,1,3,1,1.0,2,31880.0
36.0,1,1,7.0,2,1,4,6.0,0,3.0,1,3.0,0,3,0,2.0,1,21655.0
44.0,1,1,13.0,3,1,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0
45.0,0,3,8.0,1,2,4,4.0,0,3.0,1,5.0,0,3,1,2.0,1,26656.0
45.0,1,3,17.0,2,1,2,3.0,4,3.0,0,4.0,0,4,1,1.0,0,32650.0
37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,2,0,3.0,3,26265.0
55.0,0,1,8.0,3,2,2,4.0,4,5.0,2,1.0,0,3,1,1.0,0,31756.0
46.0,1,3,9.0,1,2,3,6.0,1,3.0,3,2.0,0,5,1,2.0,2,25310.0
21.0,1,1,7.0,2,1,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0
27.0,1,3,17.0,3,1,3,1.0,0,3.0,0,1.0,0,3,1,1.0,1,17534.0
38.0,1,1,17.0,3,1,4,4.0,0,5.0,0,8.0,0,2,1,2.0,1,22130.0
45.0,0,3,15.0,2,1,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,20593.0
35.0,1,3,8.0,3,1,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0
33.0,1,3,20.0,2,2,4,4.0,1,3.0,1,4.0,0,1,0,3.0,2,23081.0
43.0,0,3,32.0,2,2,3,3.0,4,3.0,0,2.0,1,2,0,0.0,0,31959.0
38.0,1,3,9.0,2,2,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0
30.0,1,1,22.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17862.0
45.0,1,1,22.0,3,1,4,4.0,3,3.0,0,3.0,0,3,0,2.0,3,26656.0
38.0,1,3,16.0,3,2,3,5.0,1,4.0,1,3.0,0,4,0,2.0,2,22867.0
21.0,1,3,9.0,3,1,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0
61.0,1,3,23.0,3,2,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0
38.0,1,1,21.0,2,2,3,4.0,3,3.0,1,1.0,1,5,1,2.0,3,26510.0
48.0,1,1,6.0,2,2,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0
34.0,0,1,8.0,2,2,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0
34.0,1,3,27.0,2,2,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0
36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0
33.0,1,1,15.0,3,2,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0
35.0,0,3,9.0,3,1,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0
42.0,0,1,29.0,2,1,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0
39.0,1,1,8.0,2,1,3,3.0,0,5.0,1,2.0,1,1,1,0.0,1,32123.0
26.0,1,1,9.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0
36.0,1,1,32.0,2,2,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0
28.0,1,1,35.0,2,2,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0
36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0
33.0,0,1,12.0,2,2,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0
38.0,1,3,7.0,2,2,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0
26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0
33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0
58.0,1,1,7.0,3,2,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0
52.0,1,1,5.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0
54.0,1,3,9.0,2,1,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0
46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0
28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0
46.0,0,3,33.0,2,1,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0
41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0
33.0,0,1,13.0,2,2,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0
37.0,1,1,15.0,1,1,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0
37.0,1,1,14.0,2,2,4,4.0,0,3.0,3,4.0,0,3,1,3.0,1,23356.0
45.0,1,3,15.0,3,2,3,3.0,3,5.0,1,5.0,1,2,1,0.0,3,25761.0
34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0
28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0
42.0,1,3,10.0,3,2,2,3.0,1,5.0,2,1.0,0,5,1,1.0,2,20155.0
39.0,0,1,8.0,2,2,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0
26.0,1,1,30.0,1,2,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0
45.0,1,1,31.0,2,1,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0
37.0,0,1,10.0,1,2,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0
45.0,1,1,7.0,3,2,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0
24.0,0,1,15.0,2,2,2,4.0,0,4.0,1,2.0,0,5,0,1.0,1,17694.0
33.0,1,3,11.0,3,2,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0
22.0,1,1,13.0,2,2,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0
37.0,0,1,13.0,2,2,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0
42.0,0,1,8.0,3,2,2,3.0,0,3.0,2,6.0,1,1,1,1.0,1,17515.0
36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0
39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0
35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0
28.0,1,1,11.0,2,2,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0
31.0,1,3,12.0,3,2,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0
42.0,1,1,24.0,2,2,2,3.0,1,5.0,1,7.0,1,1,0,0.0,2,20410.0
24.0,1,1,17.0,1,2,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0
39.0,1,1,6.0,2,1,3,4.0,4,3.0,1,2.0,0,3,1,0.0,0,27742.0
30.0,0,1,6.0,2,2,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0
52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0
39.0,1,2,9.0,2,1,2,2.0,1,4.0,0,1.0,0,2,1,0.0,2,21389.0
31.0,1,1,28.0,3,2,3,3.0,1,3.0,0,2.0,1,5,1,0.0,2,21179.0
27.0,0,1,18.0,3,2,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0
48.0,0,1,7.0,3,1,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0
42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0
33.0,1,1,12.0,2,1,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0
45.0,0,1,24.0,2,2,4,6.0,0,3.0,2,4.0,0,4,1,1.0,1,20968.0
58.0,1,1,15.0,3,1,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0
28.0,1,1,14.0,2,1,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0
19.0,1,1,8.0,2,2,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0
35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0
48.0,1,1,9.0,3,1,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0
33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0
48.0,0,1,6.0,3,2,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0
40.0,1,3,28.0,3,2,3,4.0,1,3.0,0,3.0,1,3,1,1.0,2,21380.0
57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0
36.0,1,3,11.0,1,2,3,4.0,3,5.0,3,2.0,1,4,1,2.0,3,28260.0
27.0,1,1,11.0,2,1,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0
37.0,0,1,16.0,3,2,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0
47.0,1,1,8.0,3,1,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0
42.0,0,1,8.0,3,2,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0
32.0,1,3,13.0,2,2,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0
39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0
36.0,1,3,22.0,3,1,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0
19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0
34.0,1,1,12.0,2,2,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0
45.0,1,1,35.0,1,2,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0
36.0,1,3,6.0,2,2,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0
34.0,0,3,14.0,2,1,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0
47.0,1,1,9.0,2,2,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0
27.0,1,3,15.0,1,2,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0
51.0,1,1,13.0,3,2,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0
26.0,1,3,11.0,3,2,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0
20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0
40.0,0,1,6.0,2,2,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0
41.0,0,1,16.0,2,2,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0
25.0,1,3,32.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0
40.0,0,1,32.0,2,2,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0
49.0,1,3,9.0,3,2,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0
34.0,0,1,9.0,2,2,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0
36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0
32.0,0,1,7.0,2,1,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0
38.0,0,3,8.0,2,2,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0
38.0,1,3,8.0,3,1,3,5.0,1,3.0,1,3.0,1,3,0,0.0,2,20405.0
38.0,1,1,20.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0
39.0,0,1,7.0,2,2,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,23413.0
37.0,1,1,12.0,2,2,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0
21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,1.0,1,21651.0
41.0,1,3,26.0,3,1,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0
35.0,1,1,31.0,3,1,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,25388.0
37.0,1,1,25.0,2,2,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0
49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,1,0.0,0,28964.0
26.0,1,3,35.0,2,2,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0
31.0,1,1,31.0,2,2,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0
43.0,1,1,18.0,2,2,2,4.0,4,4.0,1,2.0,0,3,0,1.0,0,29336.0
33.0,1,3,20.0,2,2,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0
42.0,1,1,10.0,1,2,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0
23.0,1,3,8.0,1,2,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0
34.0,0,1,12.0,2,1,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0
26.0,1,1,22.0,3,2,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0
49.0,1,1,10.0,3,2,2,4.0,2,3.0,1,3.0,0,3,0,1.0,4,33711.0
27.0,0,3,7.0,3,2,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0
33.0,1,1,7.0,2,2,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0
50.0,1,1,7.0,1,1,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0
30.0,1,1,22.0,2,1,4,6.0,0,3.0,1,2.0,1,5,1,2.0,1,20846.0
34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0
26.0,0,2,23.0,2,1,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0
31.0,0,1,13.0,2,1,2,4.0,3,3.0,0,2.0,0,2,1,1.0,3,23943.0
26.0,1,1,11.0,1,2,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22369.0
31.0,1,2,28.0,2,2,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,24852.0
36.0,1,1,34.0,3,1,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0
28.0,0,2,6.0,2,2,2,3.0,0,3.0,1,2.0,0,4,0,1.0,1,17706.0
55.0,1,1,6.0,3,2,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,34045.0
36.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0
32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0
32.0,0,1,13.0,2,2,3,1.0,0,4.0,1,2.0,0,1,0,1.0,1,17794.0
19.0,1,3,27.0,2,2,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0
31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0
50.0,0,1,6.0,2,1,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0
42.0,1,1,12.0,3,2,2,3.0,3,5.0,1,1.0,0,3,1,0.0,3,28348.0
28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0
28.0,1,3,9.0,3,1,3,3.0,0,4.0,1,2.0,0,1,1,0.0,1,17856.0
47.0,1,1,15.0,2,1,4,5.0,1,5.0,1,2.0,1,2,1,3.0,2,23293.0
34.0,1,2,9.0,2,2,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22278.0
38.0,1,1,9.0,2,2,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0
43.0,1,2,9.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,21374.0
47.0,1,1,25.0,3,1,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0
41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,2,0,1.0,3,28591.0
19.0,1,1,15.0,2,2,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0
32.0,1,2,15.0,3,1,4,2.0,0,4.0,2,2.0,0,1,0,3.0,1,20787.0
34.0,1,2,10.0,2,2,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0
42.0,1,3,18.0,3,2,3,3.0,1,3.0,1,4.0,1,1,0,0.0,2,20087.0
41.0,0,3,35.0,2,2,3,6.0,3,5.0,1,5.0,0,5,1,1.0,3,29610.0
41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0
42.0,1,3,20.0,3,1,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0
32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,2,0,1.0,2,26225.0
54.0,0,1,17.0,3,1,2,3.0,4,3.0,1,4.0,0,3,1,0.0,0,31032.0
39.0,1,3,8.0,2,2,2,1.0,3,3.0,3,1.0,0,1,0,0.0,3,22880.0
45.0,0,1,12.0,2,2,3,5.0,0,3.0,3,5.0,0,1,0,2.0,1,21840.0
54.0,1,3,9.0,3,1,2,3.0,1,5.0,1,3.0,0,4,1,0.0,2,20940.0
35.0,1,3,16.0,2,1,4,4.0,1,3.0,0,3.0,0,2,1,3.0,2,24392.0
25.0,1,1,7.0,3,2,4,4.0,0,3.0,1,4.0,1,3,0,3.0,1,20971.0
39.0,0,1,28.0,3,0,2,3.0,3,5.0,3,2.0,1,5,1,0.0,3,25880.0
38.0,1,3,23.0,3,2,4,5.0,1,3.0,1,6.0,0,5,1,3.0,2,25012.0
31.0,0,1,16.0,3,1,4,4.0,1,3.0,3,2.0,1,3,1,3.0,2,23373.0
49.0,1,1,11.0,2,2,4,5.0,3,3.0,2,2.0,0,5,1,1.0,3,29677.0
30.0,0,1,29.0,2,2,3,5.0,0,3.0,1,2.0,0,3,1,2.0,1,17613.0
32.0,1,3,20.0,3,2,3,4.0,1,5.0,1,4.0,0,1,0,2.0,2,22911.0
28.0,1,1,21.0,2,2,2,3.0,0,3.0,1,2.0,0,4,0,0.0,1,17207.0
50.0,1,1,16.0,1,2,3,4.0,3,3.0,3,7.0,0,5,1,1.0,3,25496.0
41.0,1,1,31.0,1,2,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0
54.0,0,2,32.0,2,1,1,1.0,4,3.0,2,3.0,1,3,1,0.0,0,32328.0
26.0,1,1,14.0,3,2,4,5.0,0,3.0,1,3.0,0,1,0,3.0,1,21567.0
47.0,0,3,12.0,3,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0
33.0,0,1,31.0,2,2,4,4.0,1,3.0,1,3.0,0,4,1,3.0,2,23987.0
27.0,1,1,12.0,2,2,2,4.0,0,3.0,0,2.0,0,2,1,1.0,1,17539.0
32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0
27.0,0,1,15.0,3,2,2,3.0,0,4.0,1,7.0,0,3,1,1.0,1,17024.0
25.0,1,3,34.0,2,2,2,4.0,1,3.0,0,3.0,0,4,0,0.0,2,23639.0
33.0,0,1,6.0,2,1,2,1.0,1,4.0,1,2.0,1,3,1,0.0,2,20488.0
44.0,1,1,14.0,2,1,3,4.0,3,5.0,1,2.0,0,5,1,1.0,3,28663.0
46.0,1,2,31.0,3,2,3,4.0,0,4.0,2,3.0,0,4,0,2.0,1,20855.0
29.0,1,1,9.0,2,2,4,4.0,0,3.0,3,4.0,0,4,0,2.0,1,22163.0
51.0,1,1,7.0,3,2,3,5.0,0,3.0,1,4.0,0,3,1,1.0,1,22368.0
30.0,1,1,13.0,3,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21809.0
28.0,0,1,6.0,2,1,2,5.0,1,3.0,0,1.0,0,3,1,0.0,2,21674.0
27.0,0,1,10.0,1,2,4,4.0,0,5.0,3,2.0,0,3,0,2.0,1,21780.0
56.0,1,3,9.0,3,2,3,4.0,1,3.0,3,6.0,0,2,0,2.0,2,23838.0
51.0,1,1,15.0,2,2,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17075.0
32.0,0,1,6.0,2,1,3,4.0,0,4.0,0,7.0,0,3,1,0.0,1,17332.0
31.0,0,1,30.0,1,1,1,3.0,1,3.0,2,3.0,0,1,1,0.0,2,20238.0
39.0,1,3,30.0,3,1,2,4.0,4,3.0,1,1.0,0,1,1,1.0,0,27031.0
